shelter_id,owner_email,name,email,phone,zipcode,address,address_detail,opening_hours,volunteer_info,description,url,created_at,modified_at
2376,user09158@test.com,남동 봄날 보호소,user09158@test.com,032-8961-2083,21556,인천광역시 남동구 학동 155,14층 796호,"평일 09:00-17:00, 토요일 10:00-15:00",주 1회 이상 참여 가능한 분 환영,인천 남동의 남동 봄날 보호소입니다. 24년간 운영하며 26여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://www.shelter2376.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2377,user09165@test.com,유성 가을 동물쉼터,user09165@test.com,042-7033-2613,34126,대전광역시 유성구 오금 36,17층 994호,"평일 09:00-18:00, 주말 10:00-17:00","주말 봉사 가능, 단체 봉사 환영",대전에 위치한 유성 가을 동물쉼터입니다. 현재 126여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://blog.naver.com/shelter2377,2025-12-04 03:07:09,2025-12-04 03:07:09
2378,user09167@test.com,경기도용인 나눔 반려동물센터,user09167@test.com,031-1600-7482,16827,경기도 용인시 양재천 3,17층 860호,월-토 09:00-18:00 (일요일 휴무),학생 봉사활동 확인서 발급 가능,경기도에 위치한 경기도용인 나눔 반려동물센터입니다. 현재 41여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.shelter2378.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2379,user09176@test.com,경기도수원 기쁨 반려동물센터,user09176@test.com,031-1648-9535,16444,경기도 수원시 오금 111,13층 799호,평일 10:00-17:00,"정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",경기도 소재 경기도수원 기쁨 반려동물센터입니다. 넓은 운동장과 쾌적한 환경에서 114여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.shelter2379.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2380,user09181@test.com,강동 무지개 보호소,user09181@test.com,02-4881-8712,05288,서울특별시 강동구 석촌호수 152,8층 391호,평일 10:00-17:00,"사전 예약 필수, 주말 봉사 가능",강동 무지개 보호소은 서울에서 운영하는 비영리 동물보호시설입니다. 매년 73여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.shelter2380.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2381,user09185@test.com,은혜 동물쉼터,user09185@test.com,062-1007-3789,61937,광주광역시 서구 도산대 102,4층 145호,화-일 09:00-18:00 (월요일 휴무),"사전 예약 필수, 주말 봉사 가능",광주 소재 은혜 동물쉼터입니다. 넓은 운동장과 쾌적한 환경에서 113여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
2382,user09187@test.com,해운대 달빛 동물쉼터,user09187@test.com,051-5742-6424,48094,부산광역시 해운대구 백제고분 160,17층 700호,연중무휴 08:00-20:00,"평일 봉사 가능, 1일 체험 가능",14년 전통의 해운대 달빛 동물쉼터입니다. 부산에서 가장 오래된 보호소로 현재 39마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
2383,user09193@test.com,서 별빛 반려동물센터,user09193@test.com,062-1700-7107,61937,광주광역시 서구 역삼 28,5층 831호,월-토 09:00-18:00 (일요일 휴무),"주말 단체 봉사 우선, 평일 개인 봉사 가능",광주 소재 서 별빛 반려동물센터입니다. 넓은 운동장과 쾌적한 환경에서 52여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.shelter2383.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2384,user09194@test.com,서울강남 기쁨 보호소,user09194@test.com,02-4694-1597,06234,서울특별시 강남구 도산대 65,5층 350호,"평일 08:30-18:30, 주말 09:00-18:00","평일 봉사 가능, 1일 체험 가능",서울에 위치한 서울강남 기쁨 보호소입니다. 현재 114여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.instagram.com/shelter2384,2025-12-04 03:07:09,2025-12-04 03:07:09
2385,user09196@test.com,이웃 보호소,user09196@test.com,031-4827-9015,13487,경기도 성남시 가락 37,7층 770호,"평일 08:30-18:30, 주말 09:00-18:00","정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",경기도 성남의 이웃 보호소입니다. 25년간 운영하며 101여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
2386,user09207@test.com,광주서 희망 동물병원,user09207@test.com,062-7136-5052,61937,광주광역시 서구 선릉 166,1층 584호,연중무휴 08:00-20:00,"주말 단체 봉사 우선, 평일 개인 봉사 가능",5년 전통의 광주서 희망 동물병원입니다. 광주에서 가장 오래된 보호소로 현재 125마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://www.shelter2386.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2387,user09215@test.com,대전유성 우리 동물병원,user09215@test.com,042-2123-2295,34126,대전광역시 유성구 양재천 145,13층 877호,"평일 08:30-18:30, 주말 09:00-18:00",학생 봉사활동 확인서 발급 가능,13년 전통의 대전유성 우리 동물병원입니다. 대전에서 가장 오래된 보호소로 현재 84마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://www.shelter2387.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2388,user09216@test.com,햇살 반려동물센터,user09216@test.com,031-2557-7774,16444,경기도 수원시 봉은사 19,16층 391호,"평일 09:00-17:00, 토요일 10:00-15:00","정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",경기도 수원의 햇살 반려동물센터입니다. 25년간 운영하며 36여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://blog.naver.com/shelter2388,2025-12-04 03:07:09,2025-12-04 03:07:09
2389,user09219@test.com,고양 가을 반려동물센터,user09219@test.com,031-1892-6155,10401,경기도 고양시 백제고분 2,9층 314호,평일 10:00-17:00,주 1회 이상 참여 가능한 분 환영,경기도 소재 고양 가을 반려동물센터입니다. 넓은 운동장과 쾌적한 환경에서 90여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://blog.naver.com/shelter2389,2025-12-04 03:07:09,2025-12-04 03:07:09
2390,user09223@test.com,서울서초 축복 동물쉼터,user09223@test.com,02-5966-3151,06590,서울특별시 서초구 오금 88,1층 470호,월-토 09:00-18:00 (일요일 휴무),주 1회 이상 참여 가능한 분 환영,서울에 위치한 서울서초 축복 동물쉼터입니다. 현재 36여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
2391,user09227@test.com,해운대 미소 애견보호센터,user09227@test.com,051-4979-9216,48094,부산광역시 해운대구 영동대 43,18층 226호,"평일 09:00-17:00, 토요일 10:00-15:00","사전 예약 필수, 주말 봉사 가능",부산 소재 해운대 미소 애견보호센터입니다. 넓은 운동장과 쾌적한 환경에서 116여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.instagram.com/shelter2391,2025-12-04 03:07:09,2025-12-04 03:07:09
2392,user09238@test.com,고양 겨울 반려동물센터,user09238@test.com,031-2177-5434,10401,경기도 고양시 영동대 8,14층 110호,연중무휴 08:00-20:00,"자원봉사 상시 모집, 예약 필수",경기도에 위치한 고양 겨울 반려동물센터입니다. 현재 130여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.instagram.com/shelter2392,2025-12-04 03:07:09,2025-12-04 03:07:09
2393,user09240@test.com,송파 평화 반려동물센터,user09240@test.com,02-6104-8860,05855,서울특별시 송파구 테헤란 148,17층 914호,연중무휴 08:00-20:00,"평일 봉사 가능, 1일 체험 가능",송파 평화 반려동물센터은 서울에서 운영하는 비영리 동물보호시설입니다. 매년 126여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://shelter2393.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2394,user09241@test.com,따뜻한 반려동물센터,user09241@test.com,02-3346-1953,05855,서울특별시 송파구 서초대 46,6층 863호,월-토 09:00-18:00 (일요일 휴무),"자원봉사 상시 모집, 예약 필수",따뜻한 반려동물센터은 서울에서 운영하는 비영리 동물보호시설입니다. 매년 82여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.instagram.com/shelter2394,2025-12-04 03:07:09,2025-12-04 03:07:09
2395,user09244@test.com,서울강남 저녁 보호소,user09244@test.com,02-5357-1613,06234,서울특별시 강남구 언주 70,7층 278호,화-일 09:00-18:00 (월요일 휴무),"정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",서울강남 저녁 보호소은 서울에서 운영하는 비영리 동물보호시설입니다. 매년 83여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.instagram.com/shelter2395,2025-12-04 03:07:09,2025-12-04 03:07:09
2396,user09246@test.com,유성 봄날 반려동물센터,user09246@test.com,042-1914-9760,34126,대전광역시 유성구 가락 40,4층 646호,평일 10:00-17:00,주 1회 이상 참여 가능한 분 환영,8년 전통의 유성 봄날 반려동물센터입니다. 대전에서 가장 오래된 보호소로 현재 98마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://www.shelter2396.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2397,user09253@test.com,부산해운대 여름 반려동물센터,user09253@test.com,051-7880-8361,48094,부산광역시 해운대구 서초중앙 47,6층 653호,"평일 09:00-17:00, 토요일 10:00-15:00","주말 단체 봉사 우선, 평일 개인 봉사 가능",부산에 위치한 부산해운대 여름 반려동물센터입니다. 현재 41여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.instagram.com/shelter2397,2025-12-04 03:07:09,2025-12-04 03:07:09
2398,user09257@test.com,서초 빛나는 애견보호센터,user09257@test.com,02-8933-6154,06590,서울특별시 서초구 언주 122,11층 993호,"평일 08:30-18:30, 주말 09:00-18:00","주말 봉사 가능, 단체 봉사 환영",서울에 위치한 서초 빛나는 애견보호센터입니다. 현재 128여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.shelter2398.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
2399,user09259@test.com,수성 별빛 보호소,user09259@test.com,053-1401-7590,42061,대구광역시 수성구 개포 193,5층 313호,월-토 09:00-18:00 (일요일 휴무),주 1회 이상 참여 가능한 분 환영,대구 소재 수성 별빛 보호소입니다. 넓은 운동장과 쾌적한 환경에서 107여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://shelter2399.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2400,user09267@test.com,경기도성남 온누리 애견보호센터,user09267@test.com,031-4951-2317,13487,경기도 성남시 학동 72,18층 364호,매일 09:00-19:00,"주말 단체 봉사 우선, 평일 개인 봉사 가능",경기도에 위치한 경기도성남 온누리 애견보호센터입니다. 현재 71여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
2401,user09269@test.com,송파 온누리 동물쉼터,user09269@test.com,02-3761-9956,05855,서울특별시 송파구 서초대 95,19층 106호,"평일 08:30-18:30, 주말 09:00-18:00","주말 단체 봉사 우선, 평일 개인 봉사 가능",서울 소재 송파 온누리 동물쉼터입니다. 넓은 운동장과 쾌적한 환경에서 56여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://blog.naver.com/shelter2401,2025-12-04 03:07:09,2025-12-04 03:07:09
2402,user09270@test.com,성남 달빛 애견보호센터,user09270@test.com,031-7723-7623,13487,경기도 성남시 언주 132,6층 972호,평일 10:00-17:00,주 1회 이상 참여 가능한 분 환영,경기도 성남의 성남 달빛 애견보호센터입니다. 25년간 운영하며 92여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://blog.naver.com/shelter2402,2025-12-04 03:07:09,2025-12-04 03:07:09
2403,user09276@test.com,가을 반려동물센터,user09276@test.com,051-3819-5980,48094,부산광역시 해운대구 오금 14,19층 758호,평일 10:00-17:00,"자원봉사 상시 모집, 예약 필수",18년 전통의 가을 반려동물센터입니다. 부산에서 가장 오래된 보호소로 현재 31마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://shelter2403.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2404,user09277@test.com,광주서 천사 보호소,user09277@test.com,062-5175-5597,61937,광주광역시 서구 오금 15,1층 965호,"평일 09:00-18:00, 주말 10:00-17:00",주 1회 이상 참여 가능한 분 환영,광주서 천사 보호소은 광주에서 운영하는 비영리 동물보호시설입니다. 매년 25여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://shelter2404.com,2025-12-04 03:07:09,2025-12-04 03:07:09
2405,user09280@test.com,유성 축복 동물병원,user09280@test.com,042-1693-3274,34126,대전광역시 유성구 선릉 194,6층 809호,"평일 09:00-17:00, 토요일 10:00-15:00","자원봉사 상시 모집, 예약 필수",대전에 위치한 유성 축복 동물병원입니다. 현재 45여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.shelter2405.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
